Data;Area desmatada;uf;municipio
03/10/2021;0.24;AM;Maues
31/08/2019;0.08;AM;Tonantins
27/07/2017;0.19;MT;Colniza
22/04/2019;0.22;MT;Nova Santa Helena
03/08/2018;0.1;AM;Boca do Acre
03/08/2018;0.17;AM;Boca do Acre
25/10/2020;0.07;PA;Vitoria do Xingu
03/08/2018;0.18;AM;Boca do Acre
03/08/2018;0.09;AC;Bujari
25/10/2020;0.11;PA;Vitoria do Xingu
07/08/2018;0.06;AM;Nhamunda
04/10/2022;0.12;AM;Manaus
03/08/2018;0.13;AC;Bujari
22/04/2019;0.22;PA;Altamira
03/10/2021;1.06;MT;Colniza
03/08/2018;0.02;AC;Bujari
03/08/2018;0.09;AC;Feijo
03/08/2018;0.09;AC;Sena Madureira
25/10/2020;0.16;PA;Pacaja
03/08/2018;0.06;AM;Envira
22/04/2019;0.15;PA;Novo Progresso
03/10/2021;0.19;MT;Colniza
30/08/2019;0.37;MT;Paranatinga
03/08/2018;0.1;AM;Envira
03/08/2018;0.13;AM;Boca do Acre
03/08/2018;0.12;AC;Porto Acre
03/08/2018;0.13;AM;Pauini
03/08/2018;0.12;AM;Boca do Acre
03/08/2018;0.07;AM;Boca do Acre
25/10/2020;0.08;PA;Portel
03/08/2018;0.09;AC;Porto Acre
03/08/2018;0.11;AM;Boca do Acre
03/10/2021;0.15;AM;Maues
22/04/2019;0.21;PA;Altamira
27/07/2017;0.12;MT;Colniza
06/09/2020;1.79;MT;Vila Rica
03/08/2018;0.17;AM;Boca do Acre
03/08/2018;0.25;AM;Labrea
03/08/2018;0.36;AM;Labrea
03/08/2018;0.53;AM;Labrea
03/08/2018;0.07;AC;Acrelandia
25/10/2020;0.06;PA;Anapu
03/08/2018;0.07;AM;Boca do Acre
03/08/2018;0.06;AM;Labrea
05/10/2022;0.09;PA;Senador Jose Porfirio
03/08/2018;0.53;RO;Guajara-Mirim
22/04/2019;0.24;PA;Novo Progresso
03/10/2021;1.67;MT;Brasnorte
27/07/2017;0.64;MT;Cotriguaçu
06/09/2020;3.27;MT;Querencia
03/08/2018;0.07;AC;Acrelandia
07/08/2018;0.07;AM;Apui
03/08/2018;0.13;AC;Acrelandia
03/08/2018;0.18;RO;Porto Velho
03/08/2018;0.2;AC;Acrelandia
25/10/2020;0.08;PA;Pacaja
03/08/2018;0.48;RO;Porto Velho
03/08/2018;0.06;AC;Acrelandia
05/10/2022;0.51;PA;Sao Felix do Xingu
25/10/2020;0.22;PA;Novo Repartimento
03/10/2021;0.36;AM;Maues
31/08/2019;0.07;AM;Tonantins
24/04/2019;0.06;PA;Novo Progresso
09/09/2016;10.19;MT;Comodoro
06/09/2020;0.15;MT;Santa Cruz do Xingu
03/08/2018;0.06;AC;Acrelandia
03/08/2018;0.14;AM;Canutama
04/08/2018;0.33;RO;Porto Velho
03/08/2018;0.88;RO;Porto Velho
03/08/2018;0.18;RO;Porto Velho
03/08/2018;0.1;RO;Porto Velho
04/08/2018;0.13;PA;Jacareacanga
05/10/2022;0.15;PA;Senador Jose Porfirio
04/08/2018;0.26;RO;Ouro Preto do Oeste
03/10/2021;0.11;AM;Maues
31/08/2019;0.07;AM;Tonantins
24/04/2019;1.53;MT;Nova Bandeirantes
06/09/2020;0.13;MT;Santa Cruz do Xingu
03/08/2018;0.11;AC;Feijo
03/08/2018;0.08;AC;Sena Madureira
04/08/2018;0.15;RO;Ariquemes
04/08/2018;0.01;RO;Alta Floresta D'oeste
04/08/2018;0.11;RO;Machadinho D'oeste
02/03/2019;0.16;RO;Costa Marques
08/08/2021;0.07;AC;Brasileia
06/10/2016;0.19;AM;Boca do Acre
05/08/2020;0.08;PA;Portel
04/08/2018;0.18;RO;Cacaulandia
03/10/2021;1.12;MT;Juara
06/09/2020;0.14;MT;Vila Rica
24/04/2019;0.15;MT;Nova Monte Verde
04/08/2018;0.17;RO;Sao Miguel do Guapore
04/08/2018;0.06;RO;Cacaulandia
04/08/2018;0.1;RO;Cacaulandia
25/10/2020;0.1;PA;Pacaja
04/08/2018;0.03;RO;Ariquemes
04/08/2018;0.2;RO;Jaru
28/10/2018;1.38;PA;Novo Repartimento
25/10/2020;0.08;PA;Pacaja
04/08/2018;0.18;RO;Espigao D'oeste
26/07/2019;0.36;PA;Novo Repartimento
25/10/2020;0.08;PA;Pacaja
04/08/2018;0.43;MT;Colniza
25/10/2020;0.08;PA;Pacaja
05/10/2022;0.25;PA;Sao Felix do Xingu
04/08/2018;0.22;AM;Apui
25/10/2020;0.21;PA;Portel
03/10/2021;0.46;AM;Maues
24/04/2019;0.28;MT;Nova Bandeirantes
06/09/2020;2.5;MT;Querencia
04/08/2018;0.02;RO;Candeias do Jamari
04/08/2018;0.05;RO;Candeias do Jamari
04/08/2018;0.13;MT;Juina
05/08/2018;0.08;PA;Sao Felix do Xingu
04/08/2018;0.19;MT;Colniza
04/08/2018;0.14;RO;Porto Velho
04/08/2018;0.12;MT;Colniza
05/10/2022;0.22;PA;Senador Jose Porfirio
04/08/2018;1.16;MT;Aripuana
27/07/2017;0.26;RO;Candeias do Jamari
06/09/2020;0.61;PA;Cumaru do Norte
03/10/2021;0.17;MT;Aripuana
24/04/2019;0.13;MT;Nova Bandeirantes
04/08/2018;0.44;MT;Colniza
04/08/2018;0.25;RO;Porto Velho
04/08/2018;0.07;MT;Colniza
05/08/2018;0.02;PA;Sao Felix do Xingu
04/08/2018;0.24;RO;Ariquemes
04/08/2018;0.06;RO;Cacaulandia
04/08/2018;0.24;MT;Juara
04/08/2018;0.07;RO;Cujubim
25/10/2020;0.13;PA;Rondon do Para
27/07/2017;0.09;AM;Apui
06/09/2020;0.29;PA;Sao Felix do Xingu
03/10/2021;0.44;MT;Juara
24/04/2019;0.03;MT;Juara
04/08/2018;0.08;MT;Nova Bandeirantes
04/08/2018;0.26;MT;Nova Bandeirantes
25/10/2020;0.09;PA;Moju
05/08/2018;0.06;PA;Pacaja
04/08/2018;0.12;RO;Candeias do Jamari
04/08/2018;0.03;RO;Candeias do Jamari
05/10/2022;0.34;PA;Sao Felix do Xingu
25/10/2020;0.15;PA;Moju
04/08/2018;0.22;MT;Paranaita
20/08/2019;0.2;AM;Novo Aripuana
06/09/2020;0.34;PA;Sao Felix do Xingu
03/10/2021;1.73;MT;Colniza
30/09/2016;0.75;MT;Marcelandia
24/04/2019;0.17;MT;Nova Bandeirantes
04/08/2018;0.15;RO;Porto Velho
05/08/2018;0.11;PA;Altamira
05/08/2018;0.06;PA;Ourilandia do Norte
05/08/2018;0.09;PA;Ourilandia do Norte
05/08/2018;0.13;PA;Maraba
05/08/2018;0.06;PA;Sao Felix do Xingu
05/08/2018;0.07;PA;Sao Felix do Xingu
05/08/2018;0.05;PA;Sao Felix do Xingu
05/10/2022;0.13;PA;Sao Felix do Xingu
05/08/2018;0.13;PA;Sao Felix do Xingu
20/08/2019;0.14;AM;Novo Aripuana
07/10/2016;0.23;PA;Itaituba
06/09/2020;0.08;PA;Parauapebas
03/10/2021;0.76;MT;Juara
05/08/2018;0.01;PA;Sao Felix do Xingu
05/08/2018;0.19;PA;Sao Felix do Xingu
05/08/2018;0.26;PA;Sao Felix do Xingu
05/08/2018;0.08;PA;Sao Felix do Xingu
05/08/2018;0.03;PA;Altamira
05/08/2018;0.2;PA;Pacaja
05/08/2018;0.08;PA;Senador Jose Porfirio
05/08/2018;0.05;PA;Senador Jose Porfirio
05/08/2018;1.26;PA;Senador Jose Porfirio
24/04/2019;0.08;PA;Itaituba
06/09/2020;0.07;MT;Vila Rica
03/10/2021;0.35;MT;Nova Maringa
05/08/2018;0.02;PA;Senador Jose Porfirio
05/08/2018;0.08;PA;Pacaja
05/08/2018;0.18;PA;Sao Felix do Xingu
05/08/2018;0.07;PA;Pacaja
05/08/2018;0.14;PA;Senador Jose Porfirio
05/08/2018;0.35;PA;Eldorado dos Carajas
05/08/2018;0.09;PA;Portel
05/08/2018;0.12;PA;Altamira
05/10/2022;0.13;PA;Sao Felix do Xingu
06/09/2020;0.07;MT;Santa Terezinha
25/10/2020;0.11;PA;Moju
05/08/2018;0.19;PA;Portel
05/08/2018;0.21;PA;Altamira
05/08/2018;0.18;PA;Altamira
05/08/2018;0.25;PA;Altamira
25/10/2020;0.07;PA;Moju
05/08/2018;0.11;PA;Brasil Novo
05/08/2018;0.05;PA;Moju
05/08/2018;0.48;PA;Senador Jose Porfirio
05/08/2018;0.26;PA;Portel
05/10/2022;0.17;PA;Sao Felix do Xingu
05/08/2018;0.08;PA;Portel
06/09/2020;1.54;PA;Cumaru do Norte
24/04/2019;0.16;MT;Novo Mundo
05/08/2018;0.26;PA;Portel
05/08/2018;0.24;TO;Angico
05/08/2018;0.09;PA;Portel
05/08/2018;0.36;PA;Porto de Moz
05/08/2018;0.01;PA;Novo Repartimento
05/08/2018;0.39;PA;Novo Repartimento
05/08/2018;0.2;PA;Novo Repartimento
25/10/2020;0.08;PA;Moju
05/08/2018;0.25;PA;Novo Repartimento
05/10/2022;0.21;PA;Sao Felix do Xingu
05/08/2018;0.08;PA;Novo Repartimento
20/08/2019;0.75;AM;Novo Aripuana
06/09/2020;0.14;PA;Parauapebas
07/10/2016;0.16;PA;Trairao
03/10/2021;0.12;MT;Brasnorte
30/08/2019;0.07;MT;Sinop
24/04/2019;0.23;MT;Nova Monte Verde
04/08/2018;0.17;RO;Cujubim
09/08/2018;0.03;AC;Manoel Urbano
25/10/2020;0.09;AP;Tartarugalzinho
05/08/2018;0.29;PA;Altamira
07/08/2018;0.07;RO;Castanheiras
07/08/2018;0.07;PA;Curua
15/10/2018;0.11;RO;Costa Marques
08/08/2021;0.08;AC;Rio Branco
06/10/2016;0.32;AM;Boca do Acre
05/08/2020;0.09;PA;Portel
07/08/2018;0.13;PA;Alenquer
06/09/2020;0.13;PA;Cumaru do Norte
07/10/2016;0.07;PA;Trairao
24/04/2019;1.48;MT;Nova Bandeirantes
07/08/2018;0.11;RO;Castanheiras
07/08/2018;0.13;RO;Castanheiras
07/08/2018;1.1;AM;Apui
07/08/2018;0.04;AM;Apui
07/08/2018;0.07;AM;Parintins
06/09/2020;0.27;PA;Cumaru do Norte
03/10/2021;0.32;MT;Juara
24/04/2019;0.25;MT;Nova Bandeirantes
07/08/2018;0.11;AM;Apui
07/08/2018;0.07;AM;Apui
07/08/2018;0.01;AM;Apui
07/08/2018;0.2;AM;Apui
07/08/2018;0.09;AM;Apui
07/08/2018;0.03;AM;Apui
26/10/2020;0.08;AC;Assis Brasil
07/08/2018;0.07;AM;Borba
26/10/2020;0.09;AC;Brasileia
05/10/2022;0.07;PA;Sao Felix do Xingu
07/08/2018;0.12;AM;Careiro da Varzea
25/10/2020;0.11;PA;Maraba
06/09/2020;2.35;PA;Cumaru do Norte
07/10/2016;0.15;PA;Trairao
03/10/2021;0.15;MT;Colniza
25/04/2019;0.16;MT;Itauba
07/08/2018;0.06;AM;Careiro da Varzea
07/08/2018;0.09;AM;Careiro da Varzea
07/08/2018;0.23;AM;Careiro da Varzea
07/08/2018;0.21;AM;Parintins
09/08/2018;0.1;AC;Brasileia
09/08/2018;0.07;AC;Brasileia
05/10/2022;0.09;PA;Sao Felix do Xingu
06/09/2020;1.67;PA;Cumaru do Norte
03/10/2021;0.33;MT;Juara
09/08/2018;0.1;AC;Manoel Urbano
09/08/2018;0.04;AC;Manoel Urbano
25/10/2020;0.06;AP;Macapa
09/08/2018;0.11;AC;Brasileia
09/08/2018;0.09;AC;Sena Madureira
09/08/2018;0.02;AC;Manoel Urbano
09/08/2018;0.08;AC;Sena Madureira
09/08/2018;0.07;AC;Bujari
09/08/2018;0.11;AC;Bujari
09/08/2018;0.1;AC;Sena Madureira
05/10/2022;0.3;PA;Sao Felix do Xingu
09/08/2018;0.05;AC;Sena Madureira
31/08/2019;0.08;AM;Canutama
06/09/2020;0.21;PA;Sao Felix do Xingu
07/10/2016;0.13;PA;Trairao
21/08/2018;0.11;MT;Claudia
03/10/2021;0.11;MT;Juara
09/08/2018;0.06;AC;Sena Madureira
09/08/2018;0.06;AC;Sena Madureira
26/10/2020;0.08;AC;Xapuri
09/08/2018;0.05;AC;Rio Branco
09/08/2018;0.11;AC;Rio Branco
09/08/2018;0.22;AC;Rio Branco
26/10/2020;0.09;AC;Sena Madureira
09/08/2018;0.06;AC;Sena Madureira
09/08/2018;0.13;AC;Capixaba
09/08/2018;0.03;AC;Feijo
09/08/2018;0.11;AM;Boca do Acre
05/10/2022;0.1;PA;Anapu
06/09/2020;1.83;PA;Santa Maria das Barreiras
03/10/2021;0.51;MT;Nova Maringa
09/08/2018;0.04;AC;Manoel Urbano
09/08/2018;0.15;AC;Bujari
09/08/2018;0.07;AC;Bujari
09/08/2018;0.08;AC;Bujari
09/08/2018;0.05;AC;Manoel Urbano
09/08/2018;0.14;AC;Placido de Castro
05/10/2022;0.36;PA;Sao Felix do Xingu
09/08/2018;0.07;AC;Placido de Castro
20/08/2019;0.06;AM;Apui
06/09/2020;0.57;PA;Cumaru do Norte
07/10/2016;0.1;PA;Trairao
13/12/2018;0.12;MT;Claudia
03/10/2021;2.86;MT;Juara
25/10/2020;0.08;PA;Moju
09/08/2018;0.07;AC;Senador Guiomard
09/08/2018;0.06;AM;Labrea
09/08/2018;0.15;AM;Labrea
09/08/2018;0.16;AC;Sena Madureira
09/08/2018;0.08;AC;Porto Acre
09/08/2018;0.41;AM;Labrea
26/10/2020;0.1;AC;Sena Madureira
05/10/2022;0.11;PA;Sao Felix do Xingu
09/08/2018;0.07;AM;Labrea
31/08/2019;0.13;AM;Canutama
07/10/2016;0.08;PA;Trairao
03/09/2020;0.31;MT;Santa Terezinha
03/10/2021;0.07;MT;Nova Maringa
09/08/2018;0.32;AM;Labrea
25/10/2020;0.13;PA;Moju
09/08/2018;0.1;AM;Boca do Acre
09/08/2018;0.09;AM;Boca do Acre
09/08/2018;0.08;AM;Boca do Acre
09/08/2018;1.08;AM;Labrea
12/07/2019;4.39;MT;Paranatinga
09/08/2018;0.12;RO;Porto Velho
05/10/2022;0.11;PA;Sao Felix do Xingu
09/08/2018;0.16;AM;Labrea
06/09/2020;4.83;PA;Ourilandia do Norte
09/08/2018;0.06;RO;Porto Velho
10/08/2018;0.08;AM;Autazes
09/08/2018;0.09;RO;Porto Velho
09/08/2018;0.19;AC;Manoel Urbano
09/08/2018;0.15;RO;Porto Velho
09/08/2018;0.17;AM;Labrea
09/08/2018;1.15;AM;Labrea
09/08/2018;0.07;AM;Labrea
05/10/2022;0.46;PA;Senador Jose Porfirio
20/08/2019;0.09;AM;Novo Aripuana
06/09/2020;0.21;PA;Cumaru do Norte
07/10/2016;0.15;PA;Trairao
03/10/2021;1.16;MT;Brasnorte
30/08/2019;0.65;MT;Querencia
09/08/2018;0.14;AM;Labrea
09/08/2018;0.08;AM;Labrea
09/08/2018;0.22;AM;Labrea
09/08/2018;0.07;AC;Manoel Urbano
09/08/2018;0.14;RO;Nova Mamore
26/10/2020;0.1;AC;Sena Madureira
09/08/2018;0.26;RO;Nova Mamore
09/08/2018;0.11;RO;Porto Velho
09/08/2018;0.12;RO;Costa Marques
15/10/2018;1.08;RO;Costa Marques
06/10/2016;0.18;AM;Boca do Acre
05/10/2022;0.31;PA;Senador Jose Porfirio
09/08/2018;0.2;RO;Nova Mamore
03/10/2021;0.17;AM;Maues
20/08/2019;0.59;RR;Iracema
25/04/2019;0.34;MT;Peixoto de Azevedo
06/09/2020;0.29;MT;Santa Terezinha
09/08/2018;0.01;RO;Alto Paraiso
09/08/2018;0.04;RO;Sao Francisco do Guapore
10/08/2018;0.1;AM;Autazes
09/08/2018;0.42;RO;Nova Mamore
03/09/2018;2.85;MT;Marcelandia
09/08/2018;0.05;RO;Nova Mamore
26/10/2020;0.1;AC;Sena Madureira
09/08/2018;0.08;RO;Nova Mamore
26/10/2020;0.07;AC;Sena Madureira
09/08/2018;0.03;RO;Nova Mamore
09/08/2018;0.04;RO;Nova Mamore
11/08/2019;0.22;AC;Manoel Urbano
05/10/2022;0.07;PA;Sao Felix do Xingu
26/10/2020;0.08;AC;Manoel Urbano
12/07/2019;19.16;MT;Marcelandia
20/08/2019;0.16;RR;Amajari
06/09/2020;0.47;PA;Sao Felix do Xingu
07/10/2016;0.09;PA;Trairao
09/08/2018;0.02;RO;Porto Velho
09/08/2018;0.13;RO;Ariquemes
09/08/2018;0.1;RO;Buritis
09/08/2018;0.2;RO;Nova Mamore
09/08/2018;0.05;RO;Nova Mamore
09/08/2018;0.01;RO;Porto Velho
09/08/2018;0.07;RO;Nova Mamore
05/10/2022;0.07;PA;Sao Felix do Xingu
28/08/2018;46.19;MT;Marcelandia
10/08/2018;0.06;MT;Uniao do Sul
07/10/2016;0.08;PA;Trairao
03/10/2021;0.48;MT;Brasnorte
06/09/2020;0.56;MT;Santa Terezinha
09/08/2018;0.04;RO;Candeias do Jamari
26/10/2020;0.08;AC;Sena Madureira
09/08/2018;0.02;RO;Itapua do Oeste
09/08/2018;0.02;RO;Itapua do Oeste
09/08/2018;0.18;RO;Itapua do Oeste
09/08/2018;0.59;RO;Nova Mamore
09/08/2018;0.14;RO;Buritis
09/08/2018;0.01;RO;Buritis
09/08/2018;0.41;RO;Buritis
09/08/2018;0.06;RO;Porto Velho
05/10/2022;0.16;PA;Anapu
03/10/2021;5.99;MT;Nova Maringa
09/08/2018;0.32;RO;Porto Velho
09/08/2018;0.12;RO;Porto Velho
09/08/2018;0.08;RO;Porto Velho
09/08/2018;0.22;RO;Porto Velho
09/08/2018;0.13;RO;Porto Velho
09/08/2018;0.11;RO;Candeias do Jamari
26/10/2020;0.15;AC;Porto Acre
09/08/2018;0.1;RO;Candeias do Jamari
09/08/2018;0.16;RO;Porto Velho
09/08/2018;0.69;RO;Theobroma
05/10/2022;0.28;PA;Anapu
07/10/2016;0.39;PA;Trairao
03/10/2021;0.42;MT;Juara
09/08/2018;0.08;AM;Canutama
09/08/2018;0.02;RO;Machadinho D'oeste
09/08/2018;0.21;RO;Cujubim
09/08/2018;0.07;RO;Porto Velho
09/08/2018;0.07;RO;Porto Velho
09/08/2018;0.1;AM;Manicore
09/08/2018;0.01;AM;Manicore
05/10/2022;0.17;PA;Anapu
26/10/2020;0.07;AM;Boca do Acre
10/08/2018;0.11;PA;Almeirim
03/10/2021;0.06;AM;Apui
06/09/2020;0.24;MT;Santa Terezinha
10/08/2018;0.07;PA;Faro
09/08/2018;0.08;AC;Santa Rosa do Purus
09/08/2018;0.04;AC;Sena Madureira
09/08/2018;0.38;RO;Nova Mamore
10/08/2018;0.1;PA;Oriximina
10/08/2018;0.09;PA;Oriximina
10/08/2018;0.06;PA;Almeirim
10/08/2018;0.07;PA;Terra Santa
05/10/2022;0.17;PA;Sao Felix do Xingu
26/10/2020;0.07;AC;Capixaba
25/04/2019;0.26;PA;Sao Felix do Xingu
07/10/2016;0.13;PA;Trairao
03/10/2021;1.93;MT;Brasnorte
06/09/2020;0.14;MT;Porto Alegre do Norte
10/08/2018;0.09;PA;Faro
26/10/2020;0.1;AM;Boca do Acre
10/08/2018;0.1;PA;Juruti
10/08/2018;0.18;PA;Itaituba
10/08/2018;0.07;PA;Alenquer
05/10/2022;0.11;PA;Sao Felix do Xingu
06/09/2020;0.39;PA;Conceiçao do Araguaia
03/10/2021;1.63;MT;Juara
25/04/2019;0.07;MT;Uniao do Sul
10/08/2018;0.05;PA;obidos
10/08/2018;0.07;PA;obidos
10/08/2018;0.07;PA;obidos
26/10/2020;0.17;AM;Labrea
10/08/2018;0.13;MT;Nova Bandeirantes
10/08/2018;0.02;MT;Uniao do Sul
26/10/2020;0.09;AM;Boca do Acre
10/08/2018;0.16;MT;Nova Bandeirantes
10/08/2018;0.06;MT;Juruena
05/10/2022;6.26;PA;Portel
10/08/2018;0.08;RO;Costa Marques
31/08/2019;0.12;AM;Canutama
20/08/2019;0.3;RR;Caracarai
25/04/2019;0.09;PA;Cumaru do Norte
06/09/2020;0.32;PA;Santana do Araguaia
07/10/2016;0.09;PA;Trairao
03/10/2021;0.39;MT;Porto dos Gauchos
10/08/2018;0.06;RO;Costa Marques
10/08/2018;0.24;RO;Costa Marques
10/08/2018;0.13;RO;Costa Marques
26/10/2020;0.08;RO;Porto Velho
10/08/2018;0.1;RO;Costa Marques
11/08/2018;0.18;MT;Sao Felix do Araguaia
26/10/2020;0.07;AM;Boca do Acre
11/08/2018;0.1;PA;Sao Felix do Xingu
10/08/2018;0.54;RO;Costa Marques
26/10/2020;0.05;AM;Pauini
09/08/2018;0.1;RO;Costa Marques
17/08/2022;0.08;AM;Boca do Acre
05/10/2022;0.14;PA;Portel
06/09/2020;0.31;PA;Santa Maria das Barreiras
03/10/2021;0.12;MT;Alta Floresta
25/04/2019;0.18;MT;Peixoto de Azevedo
11/08/2018;0.09;PA;Sapucaia
26/10/2020;0.07;AM;Labrea
11/08/2018;0.12;PA;Pacaja
26/10/2020;0.08;AM;Labrea
11/08/2018;0.2;PA;Pacaja
11/08/2018;0.11;PA;Pacaja
11/08/2018;0.04;PA;Portel
11/08/2018;0.08;AC;Marechal Thaumaturgo
15/10/2018;0.72;RO;Costa Marques
06/10/2016;0.16;AM;Boca do Acre
07/08/2019;0.08;PA;Portel
05/10/2022;0.15;PA;Portel
11/08/2018;1.57;MT;Querencia
20/08/2019;1.15;RR;Caracarai
07/10/2016;0.14;PA;Trairao
03/10/2021;0.89;MT;Alta Floresta
25/04/2019;0.1;MT;Matupa
26/10/2020;0.12;RO;Porto Velho
11/08/2018;0.03;MT;Querencia
26/10/2020;0.22;RO;Porto Velho
26/10/2020;0.11;AM;Boca do Acre
11/08/2018;0.07;MT;Sao Felix do Araguaia
18/03/2019;10.96;MT;Itanhanga
11/08/2018;0.06;MT;Novo Santo Antonio
05/10/2022;0.32;PA;Anapu
20/08/2019;0.52;RR;Caracarai
06/09/2020;0.64;PA;Conceiçao do Araguaia
03/10/2021;0.19;MT;Alta Floresta
25/04/2019;0.09;MT;Terra Nova do Norte
26/10/2020;0.09;RO;Guajara-Mirim
11/08/2018;0.09;AC;Feijo
11/08/2018;0.07;AM;Guajara
05/10/2022;0.07;PA;Anapu
26/10/2020;0.25;RO;Guajara-Mirim
11/08/2018;0.09;AC;Marechal Thaumaturgo
07/10/2016;0.2;PA;Trairao
25/04/2019;0.13;MT;Nova Santa Helena
06/09/2020;0.12;MT;Santa Terezinha
11/08/2018;0.08;AC;Jordao
10/08/2018;0.09;RO;Costa Marques
10/08/2018;0.07;RO;Costa Marques
10/08/2018;0.43;RO;Costa Marques
26/10/2020;0.44;RO;Nova Mamore
03/10/2021;1.2;MT;Juara
25/04/2019;0.1;MT;Matupa
10/08/2018;0.36;RO;Costa Marques
11/08/2018;0.04;AC;Rodrigues Alves
10/08/2018;0.14;RO;Costa Marques
11/08/2018;0.11;AC;Rodrigues Alves
11/08/2018;0.08;AC;Feijo
05/10/2022;0.21;PA;Portel
11/08/2018;0.07;AC;Feijo
20/08/2019;0.28;RR;Caracarai
07/10/2016;0.09;PA;Trairao
03/10/2021;3.62;MT;Brasnorte
25/04/2019;0.32;MT;Nova Santa Helena
06/09/2020;0.26;MT;Santa Terezinha
11/08/2018;0.01;AC;Feijo
11/08/2018;0.06;AC;Feijo
11/08/2018;0.05;AC;Feijo
11/08/2018;0.08;AC;Feijo
11/08/2018;0.09;AC;Feijo
05/10/2022;2.13;PA;Ourilandia do Norte
11/08/2018;0.07;AC;Feijo
20/08/2019;0.08;RR;Caracarai
25/04/2019;0.07;MT;Matupa
03/10/2021;0.27;MT;Nova Canaa do Norte
06/09/2020;0.66;MT;Santa Terezinha
12/08/2018;0.08;AM;Tefe
11/08/2018;0.11;AC;Feijo
11/08/2018;0.1;AC;Rodrigues Alves
11/08/2018;0.09;AC;Rodrigues Alves
11/08/2018;0.07;AC;Jordao
11/08/2018;0.09;AC;Feijo
05/10/2022;0.11;PA;Portel
20/08/2019;0.43;RR;Iracema
03/10/2021;1.11;MT;Paranaita
25/04/2019;0.11;MT;Peixoto de Azevedo
06/09/2020;0.34;MT;Santa Terezinha
11/08/2018;0.11;AC;Tarauaca
11/08/2018;0.11;AC;Tarauaca
26/10/2020;0.11;AM;Boca do Acre
03/10/2021;0.17;MT;Paranaita
06/09/2020;0.09;MT;Santa Terezinha
25/04/2019;0.13;MT;Terra Nova do Norte
05/12/2019;1.43;AM;Labrea
06/09/2020;0.26;PA;agua Azul do Norte
25/04/2019;0.07;PA;Cumaru do Norte
07/10/2016;0.11;PA;Itaituba
03/10/2021;0.07;MT;Brasnorte
11/08/2018;0.06;AC;Porto Walter
12/08/2018;0.12;AM;Tefe
11/08/2018;0.06;AC;Porto Walter
11/08/2018;0.1;AC;Cruzeiro do Sul
11/08/2018;0.08;AC;Porto Walter
17/08/2022;0.07;AM;Boca do Acre
05/10/2022;0.32;PA;Pacaja
25/04/2019;0.31;PA;Sao Felix do Xingu
07/10/2016;0.14;PA;Trairao
03/10/2021;0.07;MT;Paranaita
06/09/2020;0.4;MT;Santa Terezinha
11/08/2018;0.06;AC;Cruzeiro do Sul
26/10/2020;0.1;RO;Porto Velho
11/08/2018;0.12;AC;Cruzeiro do Sul
26/10/2020;0.07;RO;Nova Mamore
26/10/2020;0.16;RO;Nova Mamore
11/08/2018;0.15;AC;Rodrigues Alves
11/08/2018;0.08;AC;Rodrigues Alves
15/10/2018;0.4;RO;Costa Marques
06/10/2016;0.09;AM;Boca do Acre
02/08/2019;0.09;AM;Boca do Acre
07/08/2019;0.22;PA;Portel
05/10/2022;0.13;PA;Ourilandia do Norte
31/08/2019;0.1;AM;Labrea
07/10/2016;0.09;PA;Trairao
03/10/2021;0.84;MT;Paranaita
12/08/2018;0.01;AM;Novo Aripuana
12/08/2018;0.02;AM;Novo Aripuana
12/08/2018;0.08;AM;Alvaraes
12/08/2018;1.1;AM;Manicore
12/08/2018;0.1;AM;Alvaraes
12/08/2018;0.11;AM;Alvaraes
05/10/2022;0.88;PA;Ourilandia do Norte
06/09/2020;0.29;PA;Conceiçao do Araguaia
27/04/2019;0.06;MT;Juara
03/10/2021;0.89;MT;Paranaita
26/10/2020;0.15;RO;Nova Mamore
13/08/2018;0.08;AC;Brasileia
13/08/2018;0.03;AC;Brasileia
26/10/2020;0.09;RO;Nova Mamore
13/08/2018;0.09;AC;Xapuri
26/10/2020;0.08;RO;Nova Mamore
13/08/2018;0.15;AC;Brasileia
13/08/2018;0.07;AC;Brasileia
26/10/2020;0.17;RO;Porto Velho
05/10/2022;2.2;PA;Ourilandia do Norte
13/08/2018;0.16;AC;Brasileia
07/10/2016;0.09;PA;Trairao
27/04/2019;0.13;MT;Juara
03/10/2021;0.41;MT;Paranaita
13/08/2018;0.15;AC;Epitaciolandia
26/10/2020;0.09;RO;Costa Marques
13/08/2018;0.07;AC;Epitaciolandia
13/08/2018;0.07;AC;Xapuri
13/08/2018;0.08;AC;Xapuri
26/10/2020;0.09;RO;Seringueiras
26/10/2020;0.09;RO;Nova Mamore
13/08/2018;0.1;AC;Rio Branco
26/10/2020;0.15;RO;Nova Mamore
13/08/2018;0.1;AC;Brasileia
26/10/2020;0.08;RO;Porto Velho
13/08/2018;0.09;AC;Capixaba
13/08/2018;0.07;AC;Capixaba
05/10/2022;0.11;PA;Anapu
13/08/2018;0.07;AC;Capixaba
06/09/2020;0.11;PA;Santa Maria das Barreiras
07/10/2016;0.44;PA;Trairao
03/10/2021;1.61;MT;Nova Maringa
13/08/2018;0.07;AC;Xapuri
13/08/2018;0.09;AC;Xapuri
13/08/2018;0.05;AC;Xapuri
13/08/2018;0.08;AC;Xapuri
13/08/2018;0.1;AC;Xapuri
13/08/2018;0.2;AC;Xapuri
20/08/2019;0.92;RR;Caracarai
06/09/2020;0.77;PA;Conceiçao do Araguaia
07/10/2016;0.12;PA;Trairao
